text_id,table_id,label
1844b99d9d160a2f24df154f2530946b,20ad63859aaeb3f1e87d511e3e194c70,0
efdd0db5853178c813b62d72a414602b,d37692d2a08923c3c6940580b6ec2603,1
313a06ee8e6b586f2d3233d94d1778fa,0ccac51ea72bb53f360c3e4ddf95a418,0
f4aa4e3c5e374120afd9ccdc288c406e,ca36184437ad7c7165e39dd7fef72c2e,1
23fac303bc0e751970261fbce8cab589,acc4c8bb2c9a214596fd717d9dca9806,0
577404937e28e0efa33ce7fcd676eb11,e755566587aaad371b9d553c87249e7c,0
0f2184b839cc173af76da6bce66eae12,a773aa620d3ecdc8c76a98787a635f62,0
aea29b75b05ec75bc2bae4f727eac847,35c894fc5d93be03817cf09db0caddb8,1
e53863bfa1d50e6a3579f2d48fee4a26,95962d838a1846565d075df950f6556f,0
4f293ff161b197beb2e3e00bef0b83e7,08e7fbb33a838f6944d9164175a743a6,1
370a4f6fc2ea963dbda3a353f30b02e8,f570b1dfe24cef651814723c81e65cc3,1
d1a69ce079aa4897fb0899477514f402,dfa0566f33d570d0f7798b35d67ce4bf,0
1600655a0f8fa3f930fd9af4d2cdada2,f8857c83396939c58fb38a75f2b745ec,0
cbf585cea15b830f7ef3fea56385b9ec,140729d804860a40d12eaa122e887aa7,0
3941ed650a14063d267443ed806bb728,8cff835c1d94479aa6074a718eddfaa8,0
700d26b7bc1eaa0828648c17aae6647d,61f18adc6ebfe233616e3d9594838fb9,0
3dec4520497c65aa86b06c579addb16d,6c439bfbd76673e71d6d220875c5bae9,0
1cb0f2dc516cc05fc451e3616a9e0039,702f9d5a4f167e4ba0603a9346fc869f,0
7e376577cfcc47bc26bb1386ed6a4fc8,ccf29c3cc9f205b54e417f2aad06a789,0
c262cb2cacfd7ba8c5b64c18a5bc4d8a,cace8e2a60b5c9a297ebd5a1217d1c72,0
5d10ebfb4c2cfff198f6ae44df52e90a,987fb964b4ba0500857298ab684b58fc,0
a01a9d43315b82223cf1ba5b5162d2ad,f346f62b4fdadabf1048873bcc98bb9d,0
65d138d1a93b957e47f2aa3442bbd511,c9aeedbb810589b95cbb11a76429cdcd,1
9e4c1113fb406ecdddd0ce6091e82742,1ebcff78e72c5bfa620e0dc55a9110eb,0
36486bbf413b79c8a2753e2c71fa1561,9d9051d29441fccce215494ee5e05dbb,0
f28111397539dc33d9df0a18935f91bd,2f52c484e74e92ffb8ab082ccac9845f,0
3a0b224df79bc58c2479e4a6932fab48,d2914137d256e2e20655bd5dd6dc4ea3,0
308bc98a0c87b5cf0efef166c2c18d3e,92295dfce161a8bf78bd344d3a85e104,0
ebc271a72b4f1ab5925bed6c305a6ac1,748c4dbbbaa2714cc8b737c9177735b5,0
efacd87e05fe15187514261a120ce252,492cd3017a3f14ff8f702162827dd5ac,0
9d08bed7155f6fd9efd1ad14f56cdc3f,9302f44454d0255fd87d8f9b649f1832,0
f16b74791e5ccfcb18d90858273ebcaa,bd686bc14905efcc1f0e6843011534d3,0
78804496dad36011dc849975c11871f6,f1af793d67c29074ab5abd21cf7b0315,0
3d88acb901e47f004ef4ce23bc53cbe6,84fd9e58fec63c80b90b361e712bd0ab,0
41a1cab6c78125e795226a1ff717e33d,31451ec40a1c8edbd9844022416eb9ff,0
4880f6b5780aa66cdf85e52d4b0e23ea,fd3bd6ead99d44bc4041c4f29b179213,0
e77429c569bc1170f40a8f7e1d16da92,73a9e4c32638824c0b4204610b63b48a,0
07485fd81d9bd35952d9d3f0ef6d7ab4,bd1853616b338297fa619ab205b8d6b9,0
b54c32144e8243dacb4952fa6e8bfa8f,d533f1306d0a5f228147dfd934cab276,0
91c2f6a07b397867a908fed4d6b93662,cdf29d5db99406035fd94644457fcaeb,0
4f5cf152c140130497992f98bd8d9085,39fbb0c82a5cd72a4e2c2630ed56d304,0
7e52ba169d7ef6fe2afe1bee69a87e97,50c0c590fb41cc6df95fa3035bdc783b,0
e0e7018c43421ed187adae7f9ffca139,bae6beea1ffaae41dabdd2108c0a636f,0
2b1ad8b42dc7527738502d3371a16bf9,1efeac75379764239dce85f085fa5dba,0
7bd4fa7534cbdfb8df7400fcf15d0e5a,e05185eb0606cbb6e0d2c98b07ace780,0
93166a60f1476b1fbb2f8011fa8fa78e,9f4c41c407081a30d603690ce36a5f74,0
775c81d61dac5417cfd58d33b534060f,26fd4f70f27fa3e93da673f883947b3a,1
9ad3d2212ce1437958f829fae5565632,ef7edc09eb2315b22461ebcca7e51599,0
dbaeb4a0fc6f64b4a66f4eebd873b92c,64e79b674146947301430db0631707d3,0
f0259fa0aaa255d060d1825e2dc746b9,dfdf3df41ac997d58c2ba21cba008038,0
11292e1dea61e21ab2ed33fdc588e4d8,0aa46caa7c18bf1c00c4495c2f6761a6,0
55974d77ad23e6f13fd369305763764c,8c772840af1d706df98d5d317eb7e461,1
2f6306ecd8dfcf4ae3827c48f1eb6747,b38ac20df93afc5e32c0f43b46ca9341,0
e6169b7693b4a14e9b6d6fa0c9a330c7,739f8c17b74311bb3ca078f0000e51f9,0
eb5c3d83eb7042464b5cecb0f8be9f82,d5985ce4a548914c8798a76a75912e1a,1
584219f07cf8ebce18c1c23cfb041649,b7624e6fc8994b0dcc6cc14133f063d4,0
d50f4c7a72e97be22f183045e5ee7a59,4833859a5a03fce86e339c6c13a831a3,0
bad76e8d990d8226276a9d3426575ae4,b2b922fb6d4ad9fd8d49513074ae0616,0
6a3d705c848c19082369bd0f16998612,5e9f8da9c78766ca9092fe2f6b389137,0
a1dda2bb5b72ea7e5e3cb682e0ae6592,fa7339f5f9f3bdfee7ca9022b38b2618,1
ecc673b18c636523a06121d655ff1006,56b49283ef7e0459dad44d1f4e5e8b66,0
5ec018c48cb9301093e1229c47c0dd43,2b5484a5eb1a7f733f7cf1b297a63d8c,0
4d4ec8200b93fca5a80b4860e286a486,5d722cd308a49367c4b31a5f1c9161d8,0
8ea7ebf1fdc5e7a8429ba71c32820ee3,3a99c275f89f103ae0d70d65299fc5a5,0
e868d1a63211c06a102607205d680c01,a8fd6c8b3c677e77922994c4d845637d,0
7e87f60ab0fae9d3ca47784bb6354d02,a6c11a99fd041d36f914023e405bb90d,0
850bfbf053c879f3518ba83f4e429012,29b5103bcf0c54df8dcd170b7c56463c,0
52948dee750481476a216d61a1f7cbfb,fb578c6216dbf42a1f05770e5b5be178,0
8dea342b5adef2c0672203cef6bf8641,61773060462449752d2b0b29275b8421,0
1e436e466ade4d56ef461876ca72ad99,3bbfd40647973647c5a96d9499f7deb6,0
c4c42e18f7993bc62efd0ae3fa5b1547,8c47d98fa47dd765d16509f9ae92a4d1,1
eacbf4ebe9e6aad1bccd865a21dd4518,4a2ac30fe213a1d74a34bdcbd9b266e4,0
ff70b1bc92bf5329ddc0b2fef1f6c563,4b3049555af3d40b9688d0a0b88c9127,0
56d727d3a4987d703f04c2927dd2c104,156707b0ce46895bad6d730882ef051c,0
7f4e2811b5c6d11956342d8a189525dd,0e4db041a68959312ff57460410814f6,0
8040e9d5ec49029f982c51e79b816367,c4da9425f2e37a2ec7f207458060dcf1,0
7c2e18a67b36f5cf43ec92c071d71045,db9d825b5f5db1243ed06b0a081575c2,0
2db0997ae60819a8d2778904df0617a2,7126e824b25b5450f9714f3b4c18cea3,0
49f85fe0e28f84816e68e98b5f80403e,b1f905b6f340a95aaac218787cf5656c,1
d0dc5763f447128843ccfa88b69ce427,3ccbf5f9a3ec33d2d1a52984a839392e,0
8ffcccc4263b43ab36e70d34c3c60ab8,37a17409d6f9406158c3f91fba3841e2,0
26cb5fec8d5b31576b2606a862bb6e42,65e0554f6fc55ae501323ca99d719cc7,0
0f245e693a72273a824ebb202a14cae9,7521347a262d2a9486f136714b664694,0
655ad61e7ed3b298d7bc06e0f24953a6,c091f4758c0f12b49c96d47efb15d30b,0
52d306495b24f8fe26ce814626bc2977,9ec7acee24037c1bdea2a851bc2b7e8b,1
8487900a00596282784a5af782e871d9,19fcba3b3014e924e8c11d3ef4a9900d,0
3730ff9d3360611d257ef2b1bfaeaf0a,126d4ed832b03a2eb45197e4c414efe5,0
687a4af958b8839471cf0d687c2e340e,c9e54702b3b8e76c890d7e4f4e8da64f,0
d6fa98cc1aa86aa3f1c2b43bde8bb78c,55b3ab50df41b418b124052647fa1cc9,0
45f0bf16f801e1e27d1c38b9ba376a52,e950e191c0187d913a81f2071be391af,0
96d22b8f69afe656d2ab42dcea198416,1810ccfdc982bfaa52b6dba7df1a896e,0
8b3a4300ab6c4c2bf2b5e95306d2f47b,e4c4fe2a896ae82d8d481c47733ec953,0
714339a7c1525de223c159787bd5b061,0b4347fea163b4c8f8a60cfab129ad61,0
12e2cfe923fbfcdec64b9fb03019335c,3a8ed75ef651ade4569164fb0a34173a,0
4dfd65287bfdcf4c87fd65ee94abcb37,73d28f7247fa19b61b54132553c5e41c,0
a055fda5d826de904698b1ca8fb1ed66,4201c43572dfe3a170d3815637af9e15,0
b2cd1a9f418206f5bfe91068875d4314,3a23bde9c0b0d88d1e4fcac3add0a634,0
55122a65ec76a2fd02e3ca0418b49582,fb42ed497925ea0862a349cef6a7d1b8,0
0a74ee59cf436da5803853d1531d985d,8877047ae8fab1eedfa16085c3daf354,0
8f10757c3cd19e041c6f8eaf89bd0da2,d20971ff08f03fd0d72fd675b2674722,0
51b82279a211c9035f8de4e6eb4ded8b,d4920b6b9fcdf7743ebd639816cb40ba,0
1517002614b987b8e1e40ecc69d6837b,2375d61f5b23cc05027ede981626a357,0
f566e3fce08c1bccf20d5a633bf389e2,66b48e2d252a28d1f74a0e3563dc38c9,0
8a490a1e8fee0a8d1423cec84f9d5913,b1caf0bfcafcf1760a485159a99bb8a1,0
a5720b34855880b44d02e76e93927f52,24d3c1760f71584d96cb95fe74402b7c,0
8470520de3f04fa9c33f8c695835158d,88693bd1c1f60a862300df7151537ae8,0
a91c06c0adad8e50358b3e5aceedfec9,d9d1a6be6980072305a59e204746c1e0,0
0fd8df1067906cd857bf49382bf37944,4201c43572dfe3a170d3815637af9e15,0
dc25beded29914f47f5f49b97c1817f6,8d1e106fdca2205d27bff20e19ade4e2,0
7763d1bb3f4676c57056bcf549f0936f,8f89d6a6e2de7c1942d50813ee8a3b73,0
71f270f243ed8e38518f3f0451e876c2,343ace670596d2463ba80b6d06fc7450,0
4a1a8681aaf938ef9bd8f290370bd607,a883e09a9b8d72699c109dcb44a3ab9b,1
a796ffaa856081218c02ec1f223b3f90,2bd82279b827302b76e613196d06a9a4,0
a74168a93b1f708106c5341241a33faa,f6b7ed8db6864544e9928f41342e31d0,0
9b57c0aef08bbbf1b5a5ffd2f5ebbd48,91c59dedb75ea6f0ab8c5e5fb4494a40,0
f7a11beaa9e3ce52cc5b0fec92a2a35b,4b74c6be192ddb0da809c402d987c1ad,0
b9e3bfa3603cf86dc88f7e9f64c4b174,14e6b3c612478d13be3b7e3f612cd1bc,0
d64d21584016631b298769cfa0dd761d,31d7556be6dc57f2044a548f4475560e,0
8fae3f18a2468ffb8a35b7b9adeacf4b,d9075f74d25ed3dffb5897d5328640a6,0
efaf51105a8f9e072e23d69cac59c6e9,85a626d03055d47c6911a82726ebc446,0
847b5fd2ff4f58dbfbdc79a9488f1e42,3e3a91f5a4a63480aa797616e7af25c1,0
2ac9ff8dbb6065c3236176dded10be6f,61f18adc6ebfe233616e3d9594838fb9,0
8738128eeff27d6b4e4a44ae43df0b4a,0dc21d3cc695939c28a1016042f92b5a,0
5bb4eb7e6044f51c0e82c69126edcf61,3a99c275f89f103ae0d70d65299fc5a5,0
b844084df55de16f0d9216c88bdd66d6,edb2d97c58c77e4d02751d16a769790e,0
954139206a6b727b6980e5422ad5e620,b08a5f9a38f7e6be827348c204821a9b,0
23e3e00eb688debc1af42a4600da61ab,9bcc1014bbba4813b487e918cecf7ab8,0
d9927840633e6d98677956bb58e9097e,b49233f2b5746bad3c3ca6f0720a559f,0
c626bcab723f97ef1bca1d71c5ce6304,825e3473dcf833188f3f8f0b2158e81f,0
d81f5cb7a57b83b979b27f45f2f2cece,9641c5d62a333673e182cc1bcd6d1042,0
77431275e9448135e4046dac5769982c,3ef1e6eee155f9953bffef47f7adcfcc,0
bded9c6b5b6cce016a528cadc90e83da,bc3303f824603280f0e17308c2f90593,0
83d27f8deec31ab7ab1b32a9e1f18f71,9a2a4b9d7e34a74c3d9c9275daebd4e6,0
543843397be2bfb9909c26c01036a103,3624952285ec299ed650643d9481ee15,0
e0d1c81d6fde109f978b3b3c65eebce1,faac57fdaaeb3e7996ef86164ae27027,0
62f4cc04c9b35aab7a9fb85c46ec691c,3ac77776dd6f73e0048eab756616e216,0
bab04894fabc6315bb2da1ccbcc9cb0b,cbd19ea796e8c1025122732e444d90bc,0
8246d121436f79ce7faee8bf10ee2069,5b5ead178be807fe8b9914efbcb15288,0
025c54dcdc78631625452d5dca982d32,9ab17062d91e66d91555fabd97f7ae26,0
2aae6910bf012ba16826e371002347c7,94d65091e5e09c8a76aaadc0b08c9945,0
c59290d15cc0ecbd41019e03009d2f56,3e3ac3e3b5b59462eb9589fb6a8185fd,0
16f1e762ffbdfb5f0dddfd1ab23f176e,df0b6ed24e497bd2d55c4e5f3725b15c,0
1dbc8a951467dda8d6d1238850ffdcb3,803fd911f48d79df47d867a93fca9032,1
aae7efd9adb61e0ab183b1dd89929e97,24eed6724d7339c23c9f6eacae31bc62,0
1fc78d7189525a773d988907e58fd9c6,50b4f4214b45fc2c668c7cd3d87a2261,0
944de3fe925519e701231f1ca29011da,6973c64f8bd79bad4f74395b8d860d92,0
e77a9ec44a291b031d09bc7acb6b00d5,4bc40ae65a8a4cca9bc582be5d2aee12,0
947c8835d747ec653214ad267f30cc7f,8fcaba8672c44942f2a6c5f0f9176e88,0
7d9bdbbfb64b428efb724e18fc05f3c9,4f0b270ddf1f7233787d98328bece8b5,0
a3365b14f3370d7aa8f1a714cb11eff2,3bdb97cc6446e24aca92200976bac59c,0
ae06beab6b4f3bdef1a07ad7343d3b99,9e7c54f3b04c297b6cf74f488158ede7,0
24dcc1367a2fba48b3db40ae1038d433,500a3a36552cee96041fe662140f206e,1
dab93e1931075e37cd69bd97f12c9b90,32cb9368f4cd8fc4da9616f148531afb,0
ce4f7e603ebf98be541ec73cd209eb8f,f5edae80f62f2e72772109fe18cf8fa5,0
ca04858cca3edef3337764d6ea6b3c4e,98d8b71dafd5bf9a0792bc4790523554,1
79c34b5bdc8bb3ccd8ac207466ef5064,95a57e4a8a0c00526e23fe8d5d0f9105,0
60f6e010deaae026293ab0e39fe47045,24633dddf33ce1c4ae4cf4418dc54dc2,0
3174780c167ecf9730331b20e276506d,467ba5df53cbd58951b72dee214edec6,1
ba26aad76651d10b79ad5ea20a9c0451,3bd24bab754c8dc14bc45d7e222db856,0
98c013a13dfa408a77e5ae9969588ecc,20ad63859aaeb3f1e87d511e3e194c70,1
3d54d83a196cca3838c38d1290c55d3d,520a836e5f4b08504f1d18603c14e675,0
7443e4aeb14cf0bd0fe9cf6cba67dc74,6c6ff410e69073abbecb1cd9376e30a9,0
d66a3c9eeb333aee1031a31403919a6b,dd53f2a4854af379147f7b1036b00185,0
e893e164bbc0a2fee9c9741dc1950fda,871451cb52653c6bcd962cf9b097c012,0
90a83972fdc1e8d850fbace366efd19e,e94ec44c4acc42bf32d79c79b352a503,0
e6b7bb25060d297b3c54fe60900fefc0,86f92d5c3bfec2742b8fb54ec48d836f,0
d4bdf51bb1da81d85f343f04989ccd3f,ece912216d7b5a3ce140e8e3e89d6b37,0
8b47c0a6ccbd723d12186465426bf17c,b1684cb6ed82873aa7578a9212eb07cb,0
f749d8dbf878b4de54ab5701f08e6f6a,193bced056bb58982b6383ed1ff34ef4,0
aa5e6771ab7d1bcfc81dfcb0ff64d850,0443cee3b34e62abb192843bb6e2161d,0
7ee200637f1079c52e1bd0323a125083,8b2782c9495a43ebfc33649ff2682a01,1
5393c09427a8515d794b112a26dcd4e6,2c73fe3ad54bfe9816d1bcceeba6f838,0
6bb1aeb45e815ec0849d75d96dc14320,046bf7917f610691e11c9d4594153d28,0
f5a9adc80b544328c2824d0c89e2f5e1,c6c091eee8479f5273e51522b3c19685,0
2d144dedd0f3e8b17fb843d953fb0bea,c098bdadb5e8f05030d8b7501287f1a5,0
6292f17fb8a984dd54cb3986770f88e2,7330384ab20761fa94a9cb6e007d9a50,0
0b29a260a5b4fd21575a1f531b035de8,66b48e2d252a28d1f74a0e3563dc38c9,0
789c0139e5f48c8f8fe1ef42c34294db,84ade28bbb9ed59fdb4ce1357418c6ad,1
d3ab1a2b3f7b4d19b9233e252f0a4bf5,66b041bd4d032f1caf020ba4b4f96722,0
2b5149739aad5325f6184dba87462ec4,09e44ea0b80bdb28fac30032283361f7,0
4580b0c0c9aa2b1144c6d553f17a42ba,daa22607987a9627b84af109b866beac,0
3f1fe4f7897cb2f6932cd64753c5b21c,5021c39c37bf14f90b0fa08b80b01169,0
d296651b48614e7089d127bc6f8efa99,204e05b3a62d84cce49d567688d01b0d,0
fbe579f86ab33569eee0906726f30815,58508d9caaa13f91fa683887d50bb0ee,0
16ceb1464553d510b3ad2e7d9f3f91f9,7bd02194338da1ece8ccfacf2e68866e,0
83f76f74f7d1f83e4f266602794b96e3,53058964e940acb9f7e34a06395722cd,0
cedfc8033a7e4912ec257a966bbebdbe,87d8080924e518d4e7ad111a7aeb80db,1
cd12552af4e6a9201d8391984eb6c572,7c4618501b623cf9c059055bc964753a,0
51d1c9ec54f1739e689800b8394eeb88,b31d58dca291d00ffc49133424fb1cee,0
382cad26124db96197bd67247267084e,594792f5682b74078cca1a330e467ebf,0
0d17ad3ea4cd97cb122c6a137b0d0e99,9199663bc420dff7340292f5315e18a0,0
65e0c2c0d0d7476791f1e0b7dd83265f,566eb75c2e9337af23136763ba15844c,0
f138ab4113abe3863323732a60b3a0f7,a8c74671b34fab9fdb6d633ea82e9ba3,0
34481edaf71719b28da659414b9040be,a260f5f9be8e2f61337a6438fb381ea8,0
2596adad6a12c2ab80a36d79ac38c20d,3c9ef8df4a8c9bcea315aace1d13f885,0
d476b0c30cded4e3caee9216b0295628,76f5a462073f6c1e8aac4bc05f8ee4ec,0
97a4c03f7f88d5b960a2b3c81e5cd24c,7dcb944259cc8e0e8dda29d4bd61ec3b,1
7f904622ff1eebd8c1ea5f8ec18982d1,5d78b1f9870d882dfd74077229e206db,0
1624f058f12b730f044275f5093bbf74,9a437648abb894e822ff55f8a78e78c3,0
5d9c121bbc353b90ebbb2fe007112f9c,ac6442bea7c1c035d31a90e971de7c8d,0
3cc770aaf9fdbd53dcd90a5b2247f41e,4dfdd7081950c6691b27d2ec55f77892,0
35eecbce984892465743c0982258e8db,de0f6c0a648e2967c21df965d6ebd5f9,0
4c95bcef94c3a5872daa6ff99d838323,f5c9b3758704910690287b40bc0e0b1a,1
c1de44df935a1b4e9d8471bc22c2313b,eb9333f1fe2fcc16c90d4f0288e66dd8,0
924fb8fe00b0adf2c8d3e8968070ae19,a67faec59bc63be6787f5a8751f6d3c1,0
1d30c69deafe2329c86397ac8fdd1fee,89d2e7394c88ea731940f130ce48f387,0
cfc4cb7de219c370ae66e8f9075ef98a,c4c017929eae1f640db41ceceaf79c75,0
05fc8085b4f5713f9c7d455e0351e3a0,3ec19ddc392fbf37aedd4f3be3dfd288,0
4ef52ffc397ce805c9f22b3a65c7ed8b,999c9c06366eebf6f0b542c67c3bdf20,0
4ab7c5aa5f0319844b074bd35a06c7cc,d16938f9be90fe78d5d52942950dad25,0
516907b04772feb27f22a0e2ab212c0e,b95aa86099dcf31ab8d1c4232e4e1653,0
2edc7ce059f2a98234ec9926ed7a22fe,2c7d6e6e3f2ed9fa71666fdd87238cc2,0
9beee4b80a6a8abd127aeca749f826e3,9e37f21f059439962dbe57c142b748f5,0
e50c62ab2c6c48d32fb0304c0dbd8bd2,1b73f9562b607be872ee3fdade99b7a1,0
e3e4381fee40ea0face8597340e697c8,2c7d6e6e3f2ed9fa71666fdd87238cc2,1
94ede11d6fd067f2d5cd0c517c6da05f,73309d101ce4944833f5e3f05ce40c13,0
30345f91c895b45cc8bec1e11c1300f1,44f31f7028138c85f9c5bf6f603720ed,0
aefbb084be8e83da5a6e20bc6c2b2ea7,1d2dec0516d0c011deb53621699f1155,1
4dce472e71cc134abdb1e9705ddb42ca,ddae03347e85cf714cfefde0533dcc46,0
3b6a6ac1abc5e7c816b744050df54866,a6192e660d95105c091e5a410fbf2210,0
554d247f36b7dc91641a64b7105dbc45,c098bdadb5e8f05030d8b7501287f1a5,0
e1f8134185a59931e59c8b0bb8bc43a2,c7d73934a566950c1847a6638ece2415,0
303f5e1875c2c7f8ea490fee2fdeddc5,1a7fdac73540bda4afa40e5e59a38e11,0
1e410c80b42a630361663bda89ff5b73,9af5b30c37860bb0cd9cfbff5359fa9e,0
65e0c2c0d0d7476791f1e0b7dd83265f,d9c9d6b414d235bab97cda0d0698626d,0
ef2196e7c93210393dcefbd8a2cf81e5,be4324c21403646eda1f185e2e8218f8,0
16a964431819fdf9eb7168a2a4c80906,5f9e7a31e2256aeeae4f4d1113a080ca,0
b25e1b3f5091d519c859248c7de521df,f10d74c12e75bdb3a93d93195d2ce33c,0
1acd511971080ff04dbaf4b3548264e6,e664a4be2dba21f42595f655d2792567,0
